filename,duration,path_length,pir,avg_jerk,min_human_dist,safety_margin,min_ttc,intrusion_count,passing_preference,politeness_slope,politeness_status
metrics_data_4_20251213_162703.parquet,40.02,10.428869190241288,1.1585176633311802,3.6902905102449015,0.10849009762918732,-0.49150990237081266,0.1,2,Left,-0.00023810392993873,RUDE
