filename,duration,path_length,pir,avg_jerk,min_human_dist,safety_margin,min_ttc,intrusion_count,passing_preference,politeness_slope,politeness_status
metrics_data_2_20251213_153532.parquet,52.3,12.688963156475076,1.4097007593751727,3.6875711933688615,0.03714945463960724,-0.5628505453603927,0.1,2,Right,0.002800108439428967,RUDE
