filename,duration,path_length,pir,avg_jerk,min_human_dist,safety_margin,min_ttc,intrusion_count,passing_preference,politeness_slope,politeness_status
metrics_data_1_20251114_123238.parquet,79.16,14.743195948759533,2.422696162227269,3.2175762293210486,-1,-99,999,0,N/A,0.0,N/A
