filename,duration,path_length,pir,avg_jerk,min_human_dist,safety_margin,min_ttc,intrusion_count,passing_preference,politeness_slope,politeness_status
metrics_data_2_20251213_154623.parquet,55.86,13.32113959445958,1.4798926083662785,3.726474070081289,0.03820201335756872,-0.5617979866424313,0.1,2,Right,0.0013997232316552942,RUDE
