filename,duration,path_length,pir,avg_jerk,min_human_dist,safety_margin,min_ttc,intrusion_count,passing_preference,politeness_slope,politeness_status
metrics_data_1_20251114_124046.parquet,79.72,11.095996398223935,1.9039670124998613,2.648372591847655,-1,-99,999,0,N/A,0.0,N/A
