filename,duration,path_length,pir,avg_jerk,min_human_dist,safety_margin,min_ttc,intrusion_count,passing_preference,politeness_slope,politeness_status
metrics_data_1_20251213_144552.parquet,50.24,11.604112562584923,1.2892648293983093,3.2636896864097418,0.16667982934406647,-0.43332017065593353,0.1,1,Right,0.009074579759950808,RUDE
