filename,duration,path_length,pir,avg_jerk,min_human_dist,safety_margin,min_ttc,intrusion_count,passing_preference,politeness_slope,politeness_status
metrics_data_2_20251114_141640.parquet,84.28,11.081148277906212,1.8754589171019425,2.25883827257912,-1,-99,999,0,N/A,0.0,N/A
