filename,duration,path_length,pir,avg_jerk,min_human_dist,safety_margin,min_ttc,intrusion_count,passing_preference,politeness_slope,politeness_status
metrics_data_1_20251114_122712.parquet,79.6,13.302124239964268,2.526651426614734,3.334408792558617,-1,-99,999,0,N/A,0.0,N/A
