filename,duration,path_length,pir,avg_jerk,min_human_dist,safety_margin,min_ttc,intrusion_count,passing_preference,politeness_slope,politeness_status
scenario_backup_4_20251213_013104.parquet,55.93,13.301847915370894,1.3180555610190248,16.088743329615404,0.09482039648591889,-0.5051796035140811,0.1,4,Left,-0.009177339356550933,RUDE
