filename,duration,path_length,pir,avg_jerk,min_human_dist,safety_margin,min_ttc,intrusion_count,passing_preference,politeness_slope,politeness_status
scenario_backup_2_20251213_010159.parquet,57.91,13.004483191939455,1.2380322780506257,16.30793961280483,0.15097755982432068,-0.44902244017567927,0.1,2,Right,0.018463037950495576,RUDE
