filename,duration,path_length,pir,avg_jerk,min_human_dist,safety_margin,min_ttc,intrusion_count,passing_preference,politeness_slope,politeness_status
scenario_backup_4_20251213_013929.parquet,101.89,13.509397399093695,1.2530504023135738,11.448783503310954,0.01411265511351164,-0.5858873448864883,0.1,4,Right,-0.021185782237061447,RUDE
