filename,duration,path_length,pir,avg_jerk,min_human_dist,safety_margin,min_ttc,intrusion_count,passing_preference,politeness_slope,politeness_status
scenario_backup_4_20251213_015320.parquet,95.12,11.6888666300692,1.0896898516928952,7.563994377877859,0.05827583878134177,-0.5417241612186582,0.1,3,Right,0.016287163676979438,RUDE
