filename,duration,path_length,pir,avg_jerk,min_human_dist,safety_margin,min_ttc,intrusion_count,passing_preference,politeness_slope,politeness_status
scenario_backup_1_20251213_003130.parquet,92.87,17.580644672898686,1.4740119808516523,13.969246133797494,0.3668531780418205,-0.23314682195817948,0.1,2,Left,0.014030371372543916,RUDE
