filename,duration,path_length,pir,avg_jerk,min_human_dist,safety_margin,min_ttc,intrusion_count,passing_preference,politeness_slope,politeness_status
scenario_backup_1_20251213_001323.parquet,87.13,20.88290322846413,1.8773574146366458,16.674007072729566,0.1499337014708429,-0.4500662985291571,0.1,3,Right,0.0153421612428169,RUDE
