filename,duration,path_length,pir,avg_jerk,min_human_dist,safety_margin,min_ttc,intrusion_count,passing_preference,politeness_slope,politeness_status
scenario_backup_1_20251213_000401.parquet,116.14,16.77672836137158,1.4204603777993605,10.653292797039706,0.06500571990231005,-0.5349942800976899,0.1,3,Left,0.011388204589466489,RUDE
